Iteration	Posterior	Likelihood	Prior	rate_log_sd	root_freqs[1]	root_freqs[2]	tree_length
0	-172.1505	-236.0989	63.94849	2.930731	0.425473	0.574527	1.054691
6	-177.5549	-239.959	62.40405	3.821041	0.375424	0.624576	1.585622
12	-175.8722	-239.4046	63.53246	3.263384	0.647863	0.352137	1.131545
18	-175.1105	-239.2172	64.10675	2.689103	0.59968	0.40032	1.131545
24	-182.9023	-247.0252	64.12287	2.489241	0.551303	0.448697	1.288278
30	-180.3859	-244.6325	64.24657	2.563529	0.697597	0.302403	1.118722
36	-175.9092	-240.4796	64.57039	2.420115	0.197576	0.802424	0.9431717
42	-181.0131	-244.6659	63.65276	2.947364	0.718124	0.281876	1.298044
48	-184.3658	-247.9845	63.61872	2.668262	0.070818	0.929182	1.540112
54	-185.1462	-248.9511	63.80488	3.227445	0.244993	0.755007	0.8973752
60	-182.5759	-244.9309	62.35497	4.525263	0.494409	0.505591	1.053725
66	-178.418	-242.2419	63.82392	3.307897	0.192401	0.807599	0.7730909
72	-176.2218	-239.6385	63.41668	3.273584	0.252057	0.747943	1.223338
78	-175.1148	-239.2222	64.10746	3.124242	0.115541	0.884459	0.576019
84	-179.9001	-244.2536	64.35351	2.74376	0.224096	0.775904	0.8195257
90	-174.9649	-239.0121	64.04722	3.190069	0.623505	0.376495	0.5512484
96	-176.1785	-240.2762	64.09761	2.595348	0.445982	0.554018	1.221056
102	-179.5585	-244.3483	64.78984	2.144809	0.514866	0.485134	1.000703
108	-181.6109	-245.9953	64.38433	2.403025	0.414344	0.585656	1.139131
114	-177.2124	-241.314	64.10164	3.105604	0.747209	0.252791	0.6441209
120	-183.4463	-247.6632	64.21687	2.497885	0.981514	0.0184863	1.202499
126	-179.871	-242.511	62.64003	2.909355	0.795296	0.204704	2.052517
132	-181.1238	-243.9335	62.80974	4.0768	0.920815	0.0791851	1.047715
138	-181.6769	-245.9633	64.28642	2.782274	0.427104	0.572896	0.8550135
144	-185.9338	-250.9734	65.03964	1.853835	0.79923	0.20077	1.041062
150	-187.8398	-252.2306	64.39086	2.850387	0.59225	0.40775	0.5222901
156	-188.329	-252.4634	64.13432	3.056549	0.476373	0.523627	0.3564212
162	-188.1485	-252.5441	64.39551	2.795358	0.420354	0.579646	0.3564212
168	-184.7487	-249.3115	64.56275	2.665167	0.171962	0.828038	0.589363
174	-190.9734	-255.3782	64.40479	2.501241	0.179326	0.820674	1.028911
180	-187.772	-251.3953	63.62334	2.968931	0.45432	0.54568	1.304421
186	-187.2774	-251.8538	64.57642	2.554014	0.994665	0.00533492	0.7750356
192	-185.7909	-249.6506	63.85973	2.614458	0.313297	0.686703	1.39816
198	-190.1029	-252.7817	62.67882	4.361076	0.0743986	0.925601	0.8887737
204	-185.3062	-247.4011	62.09494	1.740734	0.0603238	0.939676	3.118522
210	-178.6952	-241.2003	62.50517	1.805966	0.527917	0.472083	2.832732
216	-184.2344	-248.2385	64.00412	3.03043	0.570394	0.429606	0.8948528
222	-180.9357	-245.0857	64.15	3.03043	0.570394	0.429606	0.6969245
228	-182.9073	-246.9218	64.01453	2.526527	0.376244	0.623756	1.345549
234	-182.1889	-246.3214	64.13249	3.096687	0.279056	0.720944	0.4235561
240	-181.7627	-245.4123	63.64957	3.587209	0.60932	0.39068	0.5539449
246	-181.2587	-245.1042	63.84556	3.346301	0.314373	0.685627	0.3576544
252	-183.7604	-247.3536	63.59319	3.563399	0.356234	0.643766	0.7363809
258	-182.0291	-246.244	64.21491	2.726779	0.732624	0.267376	0.9936476
264	-181.0918	-243.8713	62.77953	3.354459	0.357474	0.642526	1.651533
270	-182.349	-243.0633	60.71431	6.371264	0.0926973	0.907303	0.8343298
276	-179.816	-242.6606	62.84457	3.830615	0.505932	0.494068	0.137304
282	-179.4595	-242.9058	63.44623	3.65425	0.393095	0.606905	0.2787911
288	-178.4659	-241.8226	63.35673	3.743748	0.824049	0.175951	0.2787911
294	-170.7276	-234.286	63.55835	3.466546	0.327637	0.672363	0.2384672
300	-169.5987	-233.7524	64.15368	3.077749	0.481448	0.518552	0.4301365
306	-177.8542	-240.677	62.82276	2.85936	0.603344	0.396656	1.964146
312	-183.7941	-246.5709	62.77682	2.629282	0.0638157	0.936184	2.146561
318	-175.4571	-240.0169	64.55979	2.547866	0.161601	0.838399	0.8060306
324	-175.8377	-240.2019	64.36423	2.867475	0.130471	0.869529	0.4310048
330	-175.087	-239.3465	64.25944	2.88549	0.149464	0.850536	0.3106161
336	-178.6782	-242.9192	64.24101	2.88549	0.671775	0.328225	0.7805452
342	-183.6724	-247.9126	64.24022	2.999246	0.435405	0.564595	0.5379459
348	-188.8951	-252.3353	63.44025	3.608971	0.543311	0.456689	0.2500799
354	-185.0131	-246.3598	61.34674	5.708208	0.775207	0.224793	0.871344
360	-178.0259	-242.5483	64.52238	2.688776	0.534829	0.465171	0.6351523
366	-185.0546	-249.4597	64.40513	2.805765	0.930066	0.0699341	0.6357773
372	-188.8356	-251.1935	62.35791	3.110416	0.184502	0.815498	2.10588
378	-192.1321	-254.3372	62.20504	4.561684	0.952159	0.0478407	1.157406
384	-191.1213	-252.2794	61.15812	5.349738	0.400704	0.599296	1.37182
390	-191.1523	-252.5705	61.4182	5.218651	0.145149	0.854851	1.267955
396	-184.6713	-246.7781	62.10676	4.530092	0.684705	0.315295	1.267955
402	-181.1403	-245.628	64.48765	2.564955	0.183712	0.816288	0.8740851
408	-181.022	-245.4588	64.4368	2.564955	0.47185	0.52815	0.9311083
414	-188.2898	-251.6055	63.31572	3.70854	0.794263	0.205737	0.906418
420	-181.8049	-245.7046	63.89965	3.314336	0.916843	0.0831574	0.6283651
426	-182.3824	-245.5715	63.18905	3.085202	0.82924	0.17076	1.549525
432	-179.9493	-242.6612	62.71188	1.949364	0.295288	0.704712	2.618325
438	-179.5585	-243.4179	63.85941	2.89477	0.0724036	0.927596	1.168406
444	-187.302	-250.9929	63.69097	2.707503	0.772583	0.227417	1.456438
450	-185.7882	-249.6498	63.86162	3.355645	0.185817	0.814183	0.620151
456	-181.138	-244.1194	62.98133	4.174383	0.22569	0.77431	0.3198132
462	-186.7886	-249.8157	63.02701	3.407393	0.112865	0.887135	1.428941
468	-189.368	-253.504	64.13601	3.106151	0.883033	0.116967	0.4949647
474	-180.0439	-243.3343	63.29039	3.159426	0.999163	0.000837464	1.417063
480	-178.049	-242.4369	64.38784	2.639513	0.999848	0.000151874	0.9029654
486	-183.9391	-248.1002	64.16116	3.077228	0.190749	0.809251	0.4575787
492	-186.1702	-249.4575	63.2873	3.270594	0.578094	0.421906	1.332113
498	-191.3356	-253.7982	62.46259	2.901013	0.708714	0.291286	2.174208
504	-185.7903	-249.2756	63.48529	3.140037	0.845113	0.154887	1.277448
510	-176.3875	-239.4054	63.01791	3.818743	0.496542	0.503458	1.094502
516	-181.1619	-243.6642	62.50231	4.30095	0.944923	0.0550771	1.124894
522	-183.7723	-247.0138	63.24155	3.98456	0.955717	0.0442832	0.4155643
528	-192.5881	-250.8643	58.27615	4.604866	0.564011	0.435989	3.678408
534	-191.3359	-254.2691	62.93313	2.012699	0.590128	0.409872	2.440959
540	-185.9212	-248.2929	62.37168	3.202856	0.885203	0.114797	2.035869
546	-187.2604	-248.9786	61.71827	3.572531	0.639144	0.360856	2.221332
552	-184.141	-248.2673	64.12628	3.06303	0.482045	0.517955	0.6807173
558	-186.6588	-249.9313	63.27243	2.359397	0.358429	0.641571	1.997781
564	-190.3751	-251.5577	61.18256	4.987245	0.20096	0.79904	1.625761
570	-185.3962	-248.6344	63.23819	3.251596	0.633102	0.366898	1.385996
576	-186.0718	-249.9362	63.86439	3.251596	0.27114	0.72886	0.7949422
582	-184.7335	-248.3879	63.65438	3.461607	0.0833211	0.916679	0.7949422
588	-186.9346	-250.4427	63.50812	3.446371	0.713461	0.286539	0.980672
594	-185.0658	-249.1406	64.07481	2.824195	0.516764	0.483236	1.035722
600	-182.9285	-245.8071	62.87854	1.719874	0.324319	0.675681	2.657084
606	-178.8856	-241.7522	62.86658	1.982817	0.364547	0.635453	2.501407
612	-181.7082	-246.4668	64.75861	2.477521	0.166036	0.833964	0.4469034
618	-185.177	-249.171	63.99399	3.242142	0.822915	0.177085	0.4469034
624	-181.233	-245.69	64.45707	2.779064	0.210212	0.789788	0.4469034
630	-191.0539	-255.3708	64.31694	2.457211	0.509656	0.490344	1.150855
636	-190.2085	-251.7977	61.58929	3.110601	0.373046	0.626954	2.594413
642	-189.8288	-254.2988	64.46997	2.464294	0.375048	0.624952	1.001092
648	-186.8133	-251.3451	64.53179	2.243379	0.523397	0.476603	1.149957
654	-181.3171	-242.768	61.45086	3.46	0.483972	0.516028	2.462925
660	-186.7879	-248.748	61.96005	2.60486	0.821119	0.178881	2.677705
666	-183.7257	-246.9464	63.2207	3.948675	0.627449	0.372551	0.7158441
672	-185.3609	-248.6173	63.2564	3.925011	0.506604	0.493396	0.695179
678	-184.8417	-248.2345	63.39282	3.622738	0.500314	0.499686	0.916065
684	-187.624	-249.3882	61.76417	3.794664	0.888762	0.111238	2.046273
690	-182.6211	-246.8412	64.22007	1.445327	0.428753	0.571247	1.975349
696	-182.4923	-245.9688	63.47651	2.188896	0.551046	0.448954	1.975349
702	-175.4328	-239.6606	64.22779	2.078297	0.398741	0.601259	1.525939
708	-179.358	-242.3896	63.03163	2.6782	0.356839	0.643161	1.945528
714	-188.0409	-252.3946	64.35373	1.861589	0.0725815	0.927419	1.592747
720	-178.2121	-241.5464	63.33434	3.355758	0.113887	0.886113	1.22348
726	-188.5818	-248.7056	60.12388	3.898964	0.461135	0.538865	3.006675
732	-181.7596	-245.7822	64.02258	3.060284	0.697971	0.302029	0.8376931
738	-176.8449	-240.4948	63.64983	3.116007	0.495116	0.504884	1.158182
744	-179.1914	-243.0837	63.8923	2.659431	0.384469	0.615531	1.337042
750	-175.9555	-238.8613	62.90583	3.597665	0.585561	0.414439	1.375246
756	-174.6256	-238.0185	63.39299	2.357361	0.493912	0.506088	1.918192
762	-182.4018	-244.3436	61.94174	1.475174	0.15828	0.84172	3.366096
768	-175.2066	-239.9559	64.74931	2.139348	0.19176	0.80824	1.045684
774	-179.5032	-242.9691	63.46591	2.896279	0.0800741	0.919926	1.483932
780	-182.0686	-245.5711	63.5025	2.859686	0.541085	0.458915	1.483932
786	-173.8583	-238.5899	64.73161	2.354086	0.524473	0.475527	0.8341709
792	-175.9532	-240.3635	64.41027	2.672005	0.548395	0.451605	0.8384271
798	-175.0395	-238.3596	63.32015	2.639372	0.359784	0.640216	1.774743
804	-185.4002	-250.2364	64.83623	2.404285	0.565542	0.434458	0.5296566
810	-185.2947	-248.7268	63.4321	3.803896	0.432864	0.567136	0.5578248
816	-181.311	-245.6492	64.33825	2.832468	0.509251	0.490749	0.7136118
822	-182.6936	-245.8389	63.14525	4.025469	0.769408	0.230592	0.7136118
828	-178.8691	-242.2311	63.36208	3.772916	0.133773	0.866227	0.76857
834	-184.6352	-248.3333	63.69806	3.047401	0.215166	0.784834	1.176007
840	-186.3204	-248.8341	62.5137	2.718217	0.611597	0.388403	2.259233
846	-180.9629	-242.9735	62.01061	2.41387	0.45161	0.54839	2.763727
852	-182.9385	-246.1568	63.21838	2.981303	0.247971	0.752029	1.604125
858	-179.4742	-243.4702	63.99605	2.804703	0.411701	0.588299	1.127141
864	-182.8615	-246.3776	63.51602	2.962718	0.466264	0.533736	1.394621
870	-182.2868	-246.412	64.12525	2.602241	0.636399	0.363601	1.191569
876	-177.112	-241.2461	64.13409	2.397546	0.459253	0.540747	1.353037
882	-180.31	-245.0002	64.69018	2.227069	0.454422	0.545578	1.017947
888	-176.1933	-239.8149	63.62161	3.235208	0.637202	0.362798	1.075802
894	-174.0853	-237.4698	63.3845	2.968233	0.644849	0.355151	1.491055
900	-172.9715	-237.778	64.80649	2.427145	0.70737	0.29263	0.4373424
906	-169.6981	-234.58	64.88197	1.874142	0.392321	0.607679	1.166719
912	-174.4665	-238.1582	63.69171	2.368099	0.627541	0.372459	1.704373
918	-172.9802	-237.0447	64.06444	3.105963	0.861959	0.138041	0.3336555
924	-172.4534	-236.6195	64.16611	2.323733	0.369777	0.630223	1.385949
930	-174.4382	-239.2731	64.83499	2.322455	0.370759	0.629241	0.7350464
936	-188.6982	-249.4734	60.77521	1.513381	0.674233	0.325767	4.018882
942	-184.4867	-247.0586	62.57192	1.469444	0.681349	0.318651	2.995563
948	-172.1167	-236.7333	64.61664	2.375538	0.462714	0.537286	0.9413902
954	-180.3156	-245.0451	64.72951	2.453807	0.272855	0.727145	0.6917717
960	-178.0385	-239.6072	61.56867	2.807628	0.890445	0.109555	2.793108
966	-174.9371	-238.7254	63.78831	2.012085	0.493099	0.506901	1.884245
972	-171.7987	-235.9769	64.17822	3.055584	0.476015	0.523985	0.5676701
978	-174.9724	-237.5607	62.58825	2.5287	0.232751	0.767249	2.332718
984	-175.9195	-239.6052	63.68567	2.972024	0.323212	0.676788	1.250668
990	-167.939	-231.4747	63.53561	3.706413	0.364443	0.635557	0.4905486
996	-178.3423	-241.866	63.52365	3.654568	0.870027	0.129973	0.700815
1002	-183.4224	-246.7432	63.3208	3.661736	0.776655	0.223345	0.9516106
1008	-179.7918	-243.8305	64.03874	3.083357	0.32905	0.67095	0.7866274
1014	-177.5731	-241.3613	63.78817	3.145576	0.613912	0.386088	1.001605
1020	-177.5207	-241.1821	63.6614	3.575937	0.157886	0.842114	0.4522384
1026	-188.4523	-247.4092	58.95692	3.250761	0.929484	0.0705162	4.06505
1032	-187.0243	-250.5031	63.4788	2.641034	0.806205	0.193795	1.661672
1038	-182.0764	-245.5639	63.48747	2.360771	0.289638	0.710362	1.851573
1044	-203.7499	-264.5836	60.83371	2.391985	0.651803	0.348197	3.47807
1050	-193.851	-253.4343	59.58329	1.496795	0.440172	0.559828	4.701587
1056	-196.3524	-259.3569	63.00449	3.880368	0.960972	0.0390278	1.049321
1062	-199.7464	-263.6838	63.93742	2.832812	0.709043	0.290957	1.154318
1068	-197.0622	-260.8863	63.82411	2.582628	0.486257	0.513743	1.45014
1074	-192.3451	-253.8897	61.54459	3.075204	0.916016	0.0839836	2.643908
1080	-190.6406	-253.5861	62.94554	3.414983	0.685832	0.314168	1.485189
1086	-192.3239	-253.7111	61.38724	4.28154	0.414895	0.585105	1.97309
1092	-187.9099	-251.7963	63.88634	2.257298	0.42669	0.57331	1.64461
1098	-183.4281	-245.5224	62.09432	3.856071	0.604738	0.395262	1.781097
1104	-187.2205	-250.7035	63.48307	3.534003	0.233548	0.766452	0.9143966
1110	-185.2104	-245.4735	60.26306	4.758495	0.211692	0.788308	2.393218
1116	-181.7145	-244.9098	63.19531	3.989192	0.907874	0.0921259	0.6896216
1122	-186.4443	-249.5117	63.06747	4.163039	0.639383	0.360617	0.4273792
1128	-188.7125	-251.4257	62.71317	4.517348	0.646486	0.353514	0.4273792
1134	-183.4932	-246.1982	62.70495	4.529223	0.508556	0.491444	0.4392514
1140	-187.1319	-250.0101	62.87817	4.355999	0.390051	0.609949	0.4392514
1146	-190.7188	-254.4133	63.69446	3.524571	0.339195	0.660805	0.3999291
1152	-194.2018	-255.0164	60.81466	3.500767	0.404566	0.595434	2.830122
1158	-193.4958	-256.8922	63.39638	3.837852	0.727675	0.272325	0.5658417
1164	-187.5902	-250.4176	62.82747	4.362132	0.408481	0.591519	0.3548616
1170	-190.7098	-253.5598	62.85006	4.362132	0.741185	0.258815	0.3872833
1176	-194.0996	-256.2465	62.14681	5.076917	0.649864	0.350136	0.4099407
1182	-196.506	-259.8364	63.33035	3.893381	0.295814	0.704186	0.4099407
1188	-200.034	-262.6908	62.6568	4.490929	0.548042	0.451958	0.3129418
1194	-196.7699	-258.728	61.9581	4.420311	0.239107	0.760893	1.471675
1200	-193.268	-255.3631	62.09503	5.04593	0.78585	0.21415	0.7599461
1206	-186.7767	-250.3153	63.53858	3.318554	0.236574	0.763426	1.075506
1212	-187.1115	-250.7659	63.65436	3.345154	0.20404	0.79596	0.933534
1218	-192.3126	-255.8494	63.53687	3.193126	0.646775	0.353225	1.189408
1224	-193.8288	-256.0055	62.1767	3.351861	0.203458	0.796542	2.066269
1230	-189.9263	-252.3336	62.4073	2.293938	0.308122	0.691878	2.593579
1236	-187.7292	-251.4269	63.69769	1.903715	0.64283	0.35717	2.018037
1242	-187.3426	-249.6674	62.3248	2.992449	0.298899	0.701101	2.204244
